README.mdiso3;year;month;fatalities
SRB;2016;3;
SRB;2016;4;
SRB;2016;5;
SRB;2016;6;
SRB;2016;7;
SRB;2016;8;
SRB;2016;9;
SRB;2016;10;
SRB;2016;11;
SRB;2016;12;
SRB;2017;1;
SRB;2017;2;
SRB;2017;3;
SRB;2017;4;
SRB;2017;5;
SRB;2017;6;
SRB;2017;7;
SRB;2017;8;
SRB;2017;9;
SRB;2017;10;
SRB;2017;11;
SRB;2017;12;
SRB;2018;1;
SRB;2018;2;
SRB;2018;3;
SRB;2018;4;
SRB;2018;5;
SRB;2018;6;
SRB;2018;7;
SRB;2018;8;
SRB;2018;9;
SRB;2018;10;
SRB;2018;11;
SRB;2018;12;
SRB;2019;1;
SRB;2019;2;
SRB;2019;3;
SRB;2019;4;
SRB;2019;5;
SRB;2019;6;
SRB;2019;7;
SRB;2019;8;
SRB;2019;9;
SRB;2019;10;
SRB;2019;11;
SRB;2019;12;
SRB;2020;1;
SRB;2020;2;
SRB;2020;3;
SRB;2020;4;
SRB;2020;5;
SRB;2020;6;
SRB;2020;7;
SRB;2020;8;
SRB;2020;9;
SRB;2020;10;
SRB;2020;11;
SRB;2020;12;
SRB;2021;1;
SRB;2021;2;
SRB;2021;3;
SRB;2021;4;
SRB;2021;5;
SRB;2021;6;
SRB;2021;7;
SRB;2021;8;
SRB;2021;9;
SRB;2021;10;
SRB;2021;11;
SRB;2021;12;
SSD;2003;8;
SSD;2003;9;
SSD;2003;10;
SSD;2003;11;
SSD;2003;12;
SSD;2004;1;
SSD;2004;2;
SSD;2004;3;
SSD;2004;4;
SSD;2004;5;
SSD;2004;6;
SSD;2004;7;
SSD;2004;8;
SSD;2004;9;
SSD;2004;10;
SSD;2004;11;
SSD;2004;12;
SSD;2005;1;
SSD;2005;2;
SSD;2005;3;
SSD;2005;4;
SSD;2005;5;
SSD;2005;6;
SSD;2005;7;
SSD;2005;8;
SSD;2005;9;
SSD;2005;10;
SSD;2005;11;
SSD;2005;12;
SSD;2006;1;
SSD;2006;2;
SSD;2006;3;
SSD;2006;4;
SSD;2006;5;
SSD;2006;6;
SSD;2006;7;
SSD;2006;8;
SSD;2006;9;
SSD;2006;10;
SSD;2006;11;
SSD;2006;12;
SSD;2007;1;
SSD;2007;2;
SSD;2007;3;
SSD;2007;4;
SSD;2007;5;
SSD;2007;6;
SSD;2007;7;
SSD;2007;8;
SSD;2007;9;
SSD;2007;10;
SSD;2007;11;
SSD;2007;12;
SSD;2008;1;
SSD;2008;2;
SSD;2008;3;
SSD;2008;4;
SSD;2008;5;
SSD;2008;6;
SSD;2008;7;
SSD;2008;8;
SSD;2008;9;
SSD;2008;10;
SSD;2008;11;
SSD;2008;12;
SSD;2009;1;
SSD;2009;2;
SSD;2009;3;
SSD;2009;4;
SSD;2009;5;
SSD;2009;6;
SSD;2009;7;
SSD;2009;8;
SSD;2009;9;
SSD;2009;10;
SSD;2009;11;
SSD;2009;12;
SSD;2010;1;
SSD;2010;2;
SSD;2010;3;
SSD;2010;4;
SSD;2010;5;
SSD;2010;6;
SSD;2010;7;
SSD;2010;8;
SSD;2010;9;
SSD;2010;10;
SSD;2010;11;
SSD;2010;12;
SSD;2011;1;
SSD;2011;2;
SSD;2011;3;
SSD;2011;4;
SSD;2011;5;
SSD;2011;6;
SSD;2011;7;
SSD;2011;8;700.0
SSD;2011;9;52.0
SSD;2011;10;99.07317073170732
SSD;2011;11;34.78048780487805
SSD;2011;12;308.1463414634146
SSD;2012;1;346.0
SSD;2012;2;29.0
SSD;2012;3;194.14285714285717
SSD;2012;4;47.85714285714285
SSD;2012;5;54.0
SSD;2012;6;
SSD;2012;7;1.0
SSD;2012;8;3.0
SSD;2012;9;
SSD;2012;10;7.0
SSD;2012;11;47.0
SSD;2012;12;135.0
SSD;2013;1;30.0
SSD;2013;2;100.0
SSD;2013;3;13.42391304347826
SSD;2013;4;22.15217391304348
SSD;2013;5;61.423913043478265
SSD;2013;6;
SSD;2013;7;19.0
SSD;2013;8;0.0
SSD;2013;9;
SSD;2013;10;43.0
SSD;2013;11;2.0
SSD;2013;12;1536.0
SSD;2014;1;286.1314843348742
SSD;2014;2;215.86851566512584
SSD;2014;3;76.0
SSD;2014;4;960.952380952381
SSD;2014;5;74.38095238095238
SSD;2014;6;26.666666666666664
SSD;2014;7;370.0
SSD;2014;8;161.0
SSD;2014;9;267.0
SSD;2014;10;16.0
SSD;2014;11;37.0
SSD;2014;12;0.0
SSD;2015;1;25.407894736842103
SSD;2015;2;95.3684210526316
SSD;2015;3;323.99122807017545
SSD;2015;4;71.38850526497748
SSD;2015;5;133.18809817022222
SSD;2015;6;44.77107651233268
SSD;2015;7;30.767707820954254
SSD;2015;8;5.767707820954255
SSD;2015;9;41.58165272995573
SSD;2015;10;326.76770782095423
SSD;2015;11;23.125
SSD;2015;12;14.875
SSD;2016;1;62.18507462686567
SSD;2016;2;229.1731343283582
SSD;2016;3;7.185074626865672
SSD;2016;4;10.893390191897655
SSD;2016;5;1.4707889125799574
SSD;2016;6;63.17910447761194
SSD;2016;7;378.1850746268657
SSD;2016;8;180.18507462686568
SSD;2016;9;19.17910447761194
SSD;2016;10;123.18507462686568
SSD;2016;11;60.17910447761194
SSD;2016;12;168.0
SSD;2017;1;60.0
SSD;2017;2;21.0
SSD;2017;3;35.0
SSD;2017;4;299.0
SSD;2017;5;105.5
SSD;2017;6;74.5
SSD;2017;7;72.03987068965517
SSD;2017;8;121.96012931034484
SSD;2017;9;32.0
SSD;2017;10;23.42857142857143
SSD;2017;11;142.57142857142856
SSD;2017;12;284.0
SSD;2018;1;39.41111111111111
SSD;2018;2;168.07608286252355
SSD;2018;3;43.51280602636535
SSD;2018;4;190.7401667509773
SSD;2018;5;193.37438433261403
SSD;2018;6;119.0061919504644
SSD;2018;7;153.7527362636563
SSD;2018;8;56.97522810534319
SSD;2018;9;56.274850581158496
SSD;2018;10;119.31706198358016
SSD;2018;11;30.766908212560388
SSD;2018;12;45.79247181964573
SSD;2019;1;99.0
SSD;2019;2;34.79120879120879
SSD;2019;3;85.26373626373626
SSD;2019;4;108.86813186813188
SSD;2019;5;65.07692307692308
SSD;2019;6;4.0
SSD;2019;7;34.0
SSD;2019;8;29.694736842105264
SSD;2019;9;47.21052631578947
SSD;2019;10;34.88421052631579
SSD;2019;11;99.21052631578948
SSD;2019;12;0.0
SSD;2020;1;54.0
SSD;2020;2;17.528301886792452
SSD;2020;3;36.16981132075472
SSD;2020;4;22.132075471698112
SSD;2020;5;329.1698113207547
SSD;2020;6;83.0
SSD;2020;7;141.0
SSD;2020;8;28.0
SSD;2020;9;19.6
SSD;2020;10;4.4
SSD;2020;11;11.0
SSD;2020;12;2.0
SSD;2021;1;
SSD;2021;2;8.0
SSD;2021;3;55.398648648648646
SSD;2021;4;12.256756756756756
SSD;2021;5;234.39864864864865
SSD;2021;6;115.1004420569638
SSD;2021;7;106.2911560628952
SSD;2021;8;135.55434782608697
SSD;2021;9;82.0
SSD;2021;10;64.0
SSD;2021;11;
SSD;2021;12;72.0
SWZ;2003;8;
SWZ;2003;9;
SWZ;2003;10;
SWZ;2003;11;
SWZ;2003;12;
SWZ;2004;1;
SWZ;2004;2;
SWZ;2004;3;
SWZ;2004;4;
SWZ;2004;5;
SWZ;2004;6;
SWZ;2004;7;
SWZ;2004;8;
SWZ;2004;9;
SWZ;2004;10;
SWZ;2004;11;
SWZ;2004;12;
SWZ;2005;1;
SWZ;2005;2;
SWZ;2005;3;
SWZ;2005;4;
SWZ;2005;5;
SWZ;2005;6;
SWZ;2005;7;
SWZ;2005;8;
SWZ;2005;9;
SWZ;2005;10;
SWZ;2005;11;
SWZ;2005;12;
SWZ;2006;1;
SWZ;2006;2;
SWZ;2006;3;
SWZ;2006;4;
SWZ;2006;5;
SWZ;2006;6;
SWZ;2006;7;
SWZ;2006;8;
SWZ;2006;9;
SWZ;2006;10;
SWZ;2006;11;
SWZ;2006;12;
SWZ;2007;1;
SWZ;2007;2;
SWZ;2007;3;
SWZ;2007;4;
SWZ;2007;5;
SWZ;2007;6;
SWZ;2007;7;
SWZ;2007;8;
SWZ;2007;9;
SWZ;2007;10;
SWZ;2007;11;
SWZ;2007;12;
SWZ;2008;1;
SWZ;2008;2;
SWZ;2008;3;
SWZ;2008;4;
SWZ;2008;5;
SWZ;2008;6;
SWZ;2008;7;
SWZ;2008;8;
SWZ;2008;9;
SWZ;2008;10;
SWZ;2008;11;
SWZ;2008;12;
SWZ;2009;1;
SWZ;2009;2;
SWZ;2009;3;
SWZ;2009;4;
SWZ;2009;5;
SWZ;2009;6;
SWZ;2009;7;
SWZ;2009;8;
SWZ;2009;9;
SWZ;2009;10;
SWZ;2009;11;
SWZ;2009;12;
SWZ;2010;1;
SWZ;2010;2;
SWZ;2010;3;
SWZ;2010;4;
SWZ;2010;5;
SWZ;2010;6;
SWZ;2010;7;
SWZ;2010;8;
SWZ;2010;9;
SWZ;2010;10;
SWZ;2010;11;
SWZ;2010;12;
SWZ;2011;1;
SWZ;2011;2;
SWZ;2011;3;
SWZ;2011;4;
SWZ;2011;5;
SWZ;2011;6;
SWZ;2011;7;
SWZ;2011;8;
SWZ;2011;9;
SWZ;2011;10;
SWZ;2011;11;
SWZ;2011;12;
SWZ;2012;1;
SWZ;2012;2;
SWZ;2012;3;
SWZ;2012;4;
SWZ;2012;5;
SWZ;2012;6;
SWZ;2012;7;
SWZ;2012;8;
SWZ;2012;9;
SWZ;2012;10;
SWZ;2012;11;
SWZ;2012;12;
SWZ;2013;1;
SWZ;2013;2;
SWZ;2013;3;
SWZ;2013;4;
SWZ;2013;5;
SWZ;2013;6;
SWZ;2013;7;
SWZ;2013;8;
SWZ;2013;9;
SWZ;2013;10;
SWZ;2013;11;
SWZ;2013;12;
SWZ;2014;1;
SWZ;2014;2;
SWZ;2014;3;
SWZ;2014;4;
SWZ;2014;5;
SWZ;2014;6;
SWZ;2014;7;
SWZ;2014;8;
SWZ;2014;9;
SWZ;2014;10;
SWZ;2014;11;
SWZ;2014;12;
SWZ;2015;1;
SWZ;2015;2;
SWZ;2015;3;
SWZ;2015;4;
SWZ;2015;5;
SWZ;2015;6;
SWZ;2015;7;
SWZ;2015;8;
SWZ;2015;9;
SWZ;2015;10;
SWZ;2015;11;
SWZ;2015;12;
SWZ;2016;1;
SWZ;2016;2;
SWZ;2016;3;
SWZ;2016;4;
SWZ;2016;5;
SWZ;2016;6;
SWZ;2016;7;
SWZ;2016;8;
SWZ;2016;9;
SWZ;2016;10;
SWZ;2016;11;
SWZ;2016;12;
SWZ;2017;1;
SWZ;2017;2;
SWZ;2017;3;
SWZ;2017;4;
SWZ;2017;5;
SWZ;2017;6;
SWZ;2017;7;
SWZ;2017;8;
SWZ;2017;9;
SWZ;2017;10;
SWZ;2017;11;
SWZ;2017;12;
SWZ;2018;1;
SWZ;2018;2;
SWZ;2018;3;
SWZ;2018;4;
SWZ;2018;5;
SWZ;2018;6;
SWZ;2018;7;
SWZ;2018;8;
SWZ;2018;9;
SWZ;2018;10;
SWZ;2018;11;
SWZ;2018;12;
SWZ;2019;1;
SWZ;2019;2;
SWZ;2019;3;
SWZ;2019;4;
SWZ;2019;5;
SWZ;2019;6;1.0
SWZ;2019;7;0.0
SWZ;2019;8;
SWZ;2019;9;
SWZ;2019;10;
SWZ;2019;11;
SWZ;2019;12;
SWZ;2020;1;1.0
SWZ;2020;2;
SWZ;2020;3;
SWZ;2020;4;
SWZ;2020;5;
SWZ;2020;6;
SWZ;2020;7;
SWZ;2020;8;1.0
SWZ;2020;9;
SWZ;2020;10;
SWZ;2020;11;
SWZ;2020;12;
SWZ;2021;1;
SWZ;2021;2;
SWZ;2021;3;
SWZ;2021;4;
SWZ;2021;5;
SWZ;2021;6;45.0
SWZ;2021;7;
SWZ;2021;8;
SWZ;2021;9;
SWZ;2021;10;2.0
SWZ;2021;11;
SWZ;2021;12;
SYR;2003;8;
SYR;2003;9;
SYR;2003;10;
SYR;2003;11;
SYR;2003;12;
SYR;2004;1;
SYR;2004;2;
SYR;2004;3;7.0
SYR;2004;4;
SYR;2004;5;
SYR;2004;6;
SYR;2004;7;
SYR;2004;8;
SYR;2004;9;1.0
SYR;2004;10;
SYR;2004;11;
SYR;2004;12;
SYR;2005;1;
SYR;2005;2;
SYR;2005;3;
SYR;2005;4;
SYR;2005;5;
SYR;2005;6;
SYR;2005;7;
SYR;2005;8;
SYR;2005;9;
SYR;2005;10;
SYR;2005;11;
SYR;2005;12;
SYR;2006;1;
SYR;2006;2;
SYR;2006;3;
SYR;2006;4;
SYR;2006;5;
SYR;2006;6;
SYR;2006;7;
SYR;2006;8;
SYR;2006;9;
SYR;2006;10;
SYR;2006;11;
SYR;2006;12;
SYR;2007;1;
SYR;2007;2;
SYR;2007;3;
SYR;2007;4;
SYR;2007;5;
SYR;2007;6;
SYR;2007;7;
SYR;2007;8;
SYR;2007;9;
SYR;2007;10;
SYR;2007;11;
SYR;2007;12;
SYR;2008;1;
SYR;2008;2;1.0
SYR;2008;3;
SYR;2008;4;
SYR;2008;5;
SYR;2008;6;
SYR;2008;7;
SYR;2008;8;
SYR;2008;9;
SYR;2008;10;
SYR;2008;11;
SYR;2008;12;
SYR;2009;1;
SYR;2009;2;
SYR;2009;3;
SYR;2009;4;
SYR;2009;5;
SYR;2009;6;
SYR;2009;7;
SYR;2009;8;
SYR;2009;9;
SYR;2009;10;
SYR;2009;11;
SYR;2009;12;
SYR;2010;1;
SYR;2010;2;
SYR;2010;3;
SYR;2010;4;
SYR;2010;5;
SYR;2010;6;
SYR;2010;7;
SYR;2010;8;
SYR;2010;9;
SYR;2010;10;
SYR;2010;11;
SYR;2010;12;
SYR;2011;1;
SYR;2011;2;
SYR;2011;3;92.0
SYR;2011;4;479.0
SYR;2011;5;328.0
SYR;2011;6;307.0
SYR;2011;7;344.0
SYR;2011;8;426.0
SYR;2011;9;293.0
SYR;2011;10;485.0
SYR;2011;11;600.0
SYR;2011;12;993.0
SYR;2012;1;1687.926229508197
SYR;2012;2;2435.22131147541
SYR;2012;3;2309.25956284153
SYR;2012;4;2509.5737704918038
SYR;2012;5;2249.25956284153
SYR;2012;6;3794.5737704918033
SYR;2012;7;5798.8191405187545
SYR;2012;8;7921.854747069067
SYR;2012;9;6197.748678916712
SYR;2012;10;6632.100222182189
SYR;2012;11;5909.403440821474
SYR;2012;12;6249.25956284153
SYR;2013;1;6761.471809474249
SYR;2013;2;7332.540976839903
SYR;2013;3;7287.895390912186
SYR;2013;4;6361.476415157437
SYR;2013;5;6166.339623825704
SYR;2013;6;5384.057472178727
SYR;2013;7;5504.021458935061
SYR;2013;8;7209.519938649765
SYR;2013;9;5945.596951566088
SYR;2013;10;6455.105211004507
SYR;2013;11;6049.122667202432
SYR;2013;12;6032.85208425394
SYR;2014;1;7205.802912927098
SYR;2014;2;7069.909073374271
SYR;2014;3;6582.679708904109
SYR;2014;4;7377.472342477131
SYR;2014;5;6927.437010952836
SYR;2014;6;5823.156485611129
SYR;2014;7;6655.540370668816
SYR;2014;8;7072.850297139404
SYR;2014;9;6303.503901903227
SYR;2014;10;6668.607229912513
SYR;2014;11;5718.142207225356
SYR;2014;12;5238.898458904109
SYR;2015;1;4226.704358655044
SYR;2015;2;4839.655396143112
SYR;2015;3;4455.299596750282
SYR;2015;4;4998.897785378563
SYR;2015;5;6643.617274506316
SYR;2015;6;5992.612885208415
SYR;2015;7;4771.357765682963
SYR;2015;8;5221.748176641868
SYR;2015;9;4361.159525782453
SYR;2015;10;4784.994078281212
SYR;2015;11;4650.413624143108
SYR;2015;12;4635.539532826666
SYR;2016;1;4851.052506533619
SYR;2016;2;5556.160964599668
SYR;2016;3;3650.72463768116
SYR;2016;4;4061.253207823262
SYR;2016;5;4196.120006437513
SYR;2016;6;5311.087524953135
SYR;2016;7;4920.80868409393
SYR;2016;8;4083.594551211047
SYR;2016;9;3873.7279713114754
SYR;2016;10;4197.136612021858
SYR;2016;11;4973.48243559719
SYR;2016;12;4187.850897736143
SYR;2017;1;2632.828623569656
SYR;2017;2;3575.39491464598
SYR;2017;3;3218.5927585714826
SYR;2017;4;3179.476233593658
SYR;2017;5;3033.2270507631138
SYR;2017;6;2914.347153606472
SYR;2017;7;3348.246400004044
SYR;2017;8;3389.7953974656107
SYR;2017;9;4273.348977038462
SYR;2017;10;4122.910450485963
SYR;2017;11;2892.818151942847
SYR;2017;12;1953.0138883127104
SYR;2018;1;2736.047638498727
SYR;2018;2;3386.4435197682938
SYR;2018;3;4222.980615926528
SYR;2018;4;1485.34484277582
SYR;2018;5;1279.0167163639649
SYR;2018;6;1543.4458333333334
SYR;2018;7;1671.118603636266
SYR;2018;8;665.7279950854013
SYR;2018;9;940.4834860273468
SYR;2018;10;1088.7332112508147
SYR;2018;11;1242.865870666838
SYR;2018;12;1464.7916666666667
SYR;2019;1;1022.889330024814
SYR;2019;2;538.4260545905707
SYR;2019;3;952.110096153846
SYR;2019;4;515.9388699338297
SYR;2019;5;1192.5005531430934
SYR;2019;6;1284.704326923077
SYR;2019;7;976.7641025641026
SYR;2019;8;1441.0036231884058
SYR;2019;9;195.32608695652172
SYR;2019;10;1275.8459842995169
SYR;2019;11;872.4909722222222
SYR;2019;12;949.0
SYR;2020;1;1208.9752747252746
SYR;2020;2;1578.2994505494505
SYR;2020;3;467.97527472527474
SYR;2020;4;249.13736263736263
SYR;2020;5;319.97527472527474
SYR;2020;6;325.1373626373626
SYR;2020;7;310.97527472527474
SYR;2020;8;178.47527472527472
SYR;2020;9;195.63736263736263
SYR;2020;10;248.97527472527472
SYR;2020;11;290.1373626373626
SYR;2020;12;316.29945054945057
SYR;2021;1;277.0
SYR;2021;2;225.0
SYR;2021;3;238.0
SYR;2021;4;192.0
SYR;2021;5;144.0
SYR;2021;6;183.0
SYR;2021;7;161.0
SYR;2021;8;99.0
SYR;2021;9;92.0
SYR;2021;10;126.0
SYR;2021;11;107.0
SYR;2021;12;98.0
TCD;2003;8;
TCD;2003;9;35.0
TCD;2003;10;
TCD;2003;11;
TCD;2003;12;0.0
TCD;2004;1;3.0
TCD;2004;2;10.0
TCD;2004;3;51.0
TCD;2004;4;5.0
TCD;2004;5;6.0
TCD;2004;6;3.0
TCD;2004;7;
TCD;2004;8;
TCD;2004;9;
TCD;2004;10;
TCD;2004;11;
TCD;2004;12;
TCD;2005;1;
TCD;2005;2;
TCD;2005;3;
TCD;2005;4;
TCD;2005;5;
TCD;2005;6;
TCD;2005;7;
TCD;2005;8;
TCD;2005;9;110.0
TCD;2005;10;
TCD;2005;11;
TCD;2005;12;157.0
TCD;2006;1;12.0
TCD;2006;2;12.0
TCD;2006;3;288.0
TCD;2006;4;642.4285714285714
TCD;2006;5;28.857142857142858
TCD;2006;6;38.71428571428572
TCD;2006;7;20.0
TCD;2006;8;
TCD;2006;9;213.5088836397248
TCD;2006;10;173.0663448700832
TCD;2006;11;254.9628222245045
TCD;2006;12;272.4619492656876
TCD;2007;1;10.7
TCD;2007;2;88.86666666666666
TCD;2007;3;263.43333333333334
TCD;2007;4;
TCD;2007;5;
TCD;2007;6;5.0
TCD;2007;7;
TCD;2007;8;12.0
TCD;2007;9;1.0
TCD;2007;10;20.0
TCD;2007;11;23.428571428571427
TCD;2007;12;6.571428571428571
TCD;2008;1;403.44444444444446
TCD;2008;2;577.5555555555555
TCD;2008;3;
TCD;2008;4;
TCD;2008;5;
TCD;2008;6;2.0
TCD;2008;7;
TCD;2008;8;9.0
TCD;2008;9;
TCD;2008;10;
TCD;2008;11;
TCD;2008;12;2.0
TCD;2009;1;
TCD;2009;2;
TCD;2009;3;
TCD;2009;4;1.0
TCD;2009;5;134.0
TCD;2009;6;
TCD;2009;7;0.0
TCD;2009;8;
TCD;2009;9;
TCD;2009;10;
TCD;2009;11;
TCD;2009;12;
TCD;2010;1;
TCD;2010;2;
TCD;2010;3;
TCD;2010;4;4.0
TCD;2010;5;
TCD;2010;6;
TCD;2010;7;
TCD;2010;8;
TCD;2010;9;
TCD;2010;10;
TCD;2010;11;
TCD;2010;12;
TCD;2011;1;
TCD;2011;2;
TCD;2011;3;
TCD;2011;4;
TCD;2011;5;
TCD;2011;6;
TCD;2011;7;
TCD;2011;8;
TCD;2011;9;
TCD;2011;10;
TCD;2011;11;
TCD;2011;12;
TCD;2012;1;
TCD;2012;2;
TCD;2012;3;
TCD;2012;4;
TCD;2012;5;
TCD;2012;6;
TCD;2012;7;
TCD;2012;8;
TCD;2012;9;
TCD;2012;10;
TCD;2012;11;
TCD;2012;12;
TCD;2013;1;
TCD;2013;2;
TCD;2013;3;
TCD;2013;4;
TCD;2013;5;
TCD;2013;6;
TCD;2013;7;
TCD;2013;8;
TCD;2013;9;
TCD;2013;10;
TCD;2013;11;
TCD;2013;12;
TCD;2014;1;
TCD;2014;2;
TCD;2014;3;
TCD;2014;4;
TCD;2014;5;
TCD;2014;6;
TCD;2014;7;
TCD;2014;8;16.0
TCD;2014;9;
TCD;2014;10;
TCD;2014;11;
TCD;2014;12;
TCD;2015;1;5.0
TCD;2015;2;7.0
TCD;2015;3;1.0
TCD;2015;4;14.0
TCD;2015;5;37.0
TCD;2015;6;44.0
TCD;2015;7;167.0
TCD;2015;8;9.0
TCD;2015;9;
TCD;2015;10;69.0
TCD;2015;11;17.0
TCD;2015;12;27.0
TCD;2016;1;5.0
TCD;2016;2;1.0
TCD;2016;3;
TCD;2016;4;
TCD;2016;5;
TCD;2016;6;
TCD;2016;7;
TCD;2016;8;5.0
TCD;2016;9;11.0
TCD;2016;10;
TCD;2016;11;4.0
TCD;2016;12;
TCD;2017;1;3.0
TCD;2017;2;
TCD;2017;3;
TCD;2017;4;
TCD;2017;5;49.0
TCD;2017;6;8.0
TCD;2017;7;
TCD;2017;8;3.0
TCD;2017;9;
TCD;2017;10;10.0
TCD;2017;11;
TCD;2017;12;18.0
TCD;2018;1;
TCD;2018;2;2.0
TCD;2018;3;21.0
TCD;2018;4;
TCD;2018;5;6.0
TCD;2018;6;
TCD;2018;7;18.0
TCD;2018;8;40.0
TCD;2018;9;24.0
TCD;2018;10;57.0
TCD;2018;11;
TCD;2018;12;
TCD;2019;1;
TCD;2019;2;7.0
TCD;2019;3;
TCD;2019;4;70.0
TCD;2019;5;42.0
TCD;2019;6;38.0
TCD;2019;7;4.0
TCD;2019;8;65.0
TCD;2019;9;8.0
TCD;2019;10;
TCD;2019;11;5.0
TCD;2019;12;14.0
TCD;2020;1;40.0
TCD;2020;2;53.0
TCD;2020;3;4.222222222222222
TCD;2020;4;35.77777777777778
TCD;2020;5;0.0
TCD;2020;6;0.0
TCD;2020;7;28.0
TCD;2020;8;
TCD;2020;9;33.0
TCD;2020;10;16.0
TCD;2020;11;14.0
TCD;2020;12;25.0
TCD;2021;1;12.0
TCD;2021;2;
TCD;2021;3;0.0
TCD;2021;4;644.0
TCD;2021;5;1.0
TCD;2021;6;
TCD;2021;7;
TCD;2021;8;
TCD;2021;9;9.0
TCD;2021;10;
TCD;2021;11;1.0
TCD;2021;12;
TGO;2003;8;
TGO;2003;9;
TGO;2003;10;
TGO;2003;11;
TGO;2003;12;
TGO;2004;1;
TGO;2004;2;
TGO;2004;3;
TGO;2004;4;
TGO;2004;5;
TGO;2004;6;
TGO;2004;7;
TGO;2004;8;
TGO;2004;9;
TGO;2004;10;
TGO;2004;11;
TGO;2004;12;
TGO;2005;1;
TGO;2005;2;22.0
TGO;2005;3;
TGO;2005;4;404.7916666666667
TGO;2005;5;9.108333333333333
TGO;2005;6;0.1
TGO;2005;7;
TGO;2005;8;
TGO;2005;9;
TGO;2005;10;
TGO;2005;11;
TGO;2005;12;
TGO;2006;1;
TGO;2006;2;
TGO;2006;3;
TGO;2006;4;
TGO;2006;5;
TGO;2006;6;
TGO;2006;7;
TGO;2006;8;
TGO;2006;9;
TGO;2006;10;
TGO;2006;11;
TGO;2006;12;
TGO;2007;1;
TGO;2007;2;
TGO;2007;3;
TGO;2007;4;
TGO;2007;5;
TGO;2007;6;
TGO;2007;7;
TGO;2007;8;
TGO;2007;9;
TGO;2007;10;
TGO;2007;11;
TGO;2007;12;
TGO;2008;1;
TGO;2008;2;
TGO;2008;3;
TGO;2008;4;
TGO;2008;5;
TGO;2008;6;
TGO;2008;7;
TGO;2008;8;
TGO;2008;9;
TGO;2008;10;
TGO;2008;11;
TGO;2008;12;
TGO;2009;1;
TGO;2009;2;
TGO;2009;3;
TGO;2009;4;
TGO;2009;5;
TGO;2009;6;
TGO;2009;7;
TGO;2009;8;
TGO;2009;9;
TGO;2009;10;
TGO;2009;11;
TGO;2009;12;
TGO;2010;1;
TGO;2010;2;
TGO;2010;3;
TGO;2010;4;
TGO;2010;5;
TGO;2010;6;
TGO;2010;7;
TGO;2010;8;
TGO;2010;9;
TGO;2010;10;
TGO;2010;11;
TGO;2010;12;
TGO;2011;1;
TGO;2011;2;
TGO;2011;3;
TGO;2011;4;
TGO;2011;5;
TGO;2011;6;
TGO;2011;7;
TGO;2011;8;
TGO;2011;9;
TGO;2011;10;
TGO;2011;11;
TGO;2011;12;
TGO;2012;1;
TGO;2012;2;
TGO;2012;3;
TGO;2012;4;
TGO;2012;5;
TGO;2012;6;
TGO;2012;7;
TGO;2012;8;
TGO;2012;9;
TGO;2012;10;
TGO;2012;11;
TGO;2012;12;
TGO;2013;1;
TGO;2013;2;
TGO;2013;3;
TGO;2013;4;
TGO;2013;5;
TGO;2013;6;
TGO;2013;7;
TGO;2013;8;
TGO;2013;9;
TGO;2013;10;
TGO;2013;11;
TGO;2013;12;
TGO;2014;1;
TGO;2014;2;
TGO;2014;3;
TGO;2014;4;
TGO;2014;5;
TGO;2014;6;
TGO;2014;7;
TGO;2014;8;
TGO;2014;9;
TGO;2014;10;
TGO;2014;11;
TGO;2014;12;
TGO;2015;1;
TGO;2015;2;
TGO;2015;3;
TGO;2015;4;
TGO;2015;5;
TGO;2015;6;
TGO;2015;7;
TGO;2015;8;
TGO;2015;9;
TGO;2015;10;
TGO;2015;11;
TGO;2015;12;
TGO;2016;1;
TGO;2016;2;
TGO;2016;3;
TGO;2016;4;
TGO;2016;5;
TGO;2016;6;
TGO;2016;7;
TGO;2016;8;
TGO;2016;9;
TGO;2016;10;
TGO;2016;11;
TGO;2016;12;
TGO;2017;1;
TGO;2017;2;
TGO;2017;3;
TGO;2017;4;
TGO;2017;5;
TGO;2017;6;
TGO;2017;7;
TGO;2017;8;
TGO;2017;9;
TGO;2017;10;
TGO;2017;11;
TGO;2017;12;
TGO;2018;1;
TGO;2018;2;
TGO;2018;3;
TGO;2018;4;
TGO;2018;5;
TGO;2018;6;
TGO;2018;7;
TGO;2018;8;
TGO;2018;9;
TGO;2018;10;
TGO;2018;11;
TGO;2018;12;
TGO;2019;1;
TGO;2019;2;
TGO;2019;3;
TGO;2019;4;1.0
TGO;2019;5;
TGO;2019;6;
TGO;2019;7;
TGO;2019;8;
TGO;2019;9;
TGO;2019;10;
TGO;2019;11;
TGO;2019;12;
TGO;2020;1;
TGO;2020;2;
TGO;2020;3;
TGO;2020;4;
TGO;2020;5;
TGO;2020;6;
TGO;2020;7;
TGO;2020;8;
TGO;2020;9;
TGO;2020;10;
TGO;2020;11;
TGO;2020;12;
TGO;2021;1;
TGO;2021;2;
TGO;2021;3;
TGO;2021;4;
TGO;2021;5;
TGO;2021;6;
TGO;2021;7;
TGO;2021;8;
TGO;2021;9;
TGO;2021;10;
TGO;2021;11;
TGO;2021;12;
THA;2003;8;5.0
THA;2003;9;
THA;2003;10;4.0
THA;2003;11;
THA;2003;12;
THA;2004;1;31.5
THA;2004;2;31.241935483870968
THA;2004;3;29.5
THA;2004;4;122.87096774193547
THA;2004;5;6.887096774193548
THA;2004;6;12.0
THA;2004;7;11.0
